country,year,iso_code,population,gdp,fossil_share_energy,coal_share_energy,renewables_share_energy,low_carbon_share_energy,energy_per_capita,energy_per_gdp,co2,co2_per_capita,coal_co2,gas_co2,oil_co2,share_global_co2,temperature_change_from_co2
Peru,2001,PER,26964610.0,130005019162.0,65.608,4.648,34.392,34.392,5417.318,1.124,25.26,0.937,2.059,1.048,20.185,0.098,0.003
Peru,2002,PER,27288211.0,137911092694.0,65.707,6.219,34.293,34.293,5481.374,1.085,25.592,0.938,2.796,1.147,19.364,0.097,0.003
Peru,2003,PER,27580485.0,144583674826.0,64.481,6.762,35.519,35.519,5354.208,1.021,24.914,0.903,2.766,1.268,18.445,0.09,0.003
Peru,2004,PER,27852190.0,152840586065.0,68.848,6.84,31.152,31.152,5651.12,1.03,28.504,1.023,3.25,1.982,20.698,0.1,0.003
Peru,2005,PER,28101175.0,163489485317.0,69.173,6.675,30.827,30.827,5826.442,1.001,30.321,1.079,3.419,3.346,20.953,0.102,0.003
Peru,2006,PER,28324488.0,176775277493.0,66.468,5.621,33.532,33.532,5846.282,0.937,28.299,0.999,2.869,3.829,18.727,0.092,0.003
Peru,2007,PER,28530704.0,192942634714.0,69.355,6.803,30.645,30.645,6318.965,0.934,34.567,1.212,3.605,5.346,22.501,0.11,0.003
Peru,2008,PER,28719038.0,211009673563.0,72.394,5.61,27.606,27.606,6777.529,0.922,35.572,1.239,3.389,7.431,21.423,0.111,0.003
Peru,2009,PER,28896819.0,212830474173.0,71.531,4.944,28.469,28.469,6867.194,0.932,39.424,1.364,3.056,9.386,23.664,0.125,0.003
Peru,2010,PER,29086021.0,230353256282.0,74.487,4.264,25.513,25.513,7745.521,0.978,42.505,1.461,3.301,12.579,23.193,0.128,0.003
Peru,2011,PER,29304083.0,244711917914.0,75.344,3.884,24.656,24.656,8481.961,1.016,42.327,1.444,3.129,11.666,23.911,0.123,0.003
Peru,2012,PER,29550367.0,259737230567.0,75.173,4.012,24.827,24.827,8687.723,0.988,45.509,1.54,2.898,12.945,25.696,0.13,0.003
Peru,2013,PER,29817908.0,274939626306.0,75.009,3.957,24.991,24.991,8806.167,0.955,42.718,1.433,3.371,11.864,23.277,0.121,0.003
Peru,2014,PER,30115825.0,281488723310.0,75.228,3.815,24.772,24.772,8926.504,0.955,49.388,1.64,3.049,16.533,24.847,0.139,0.003
Peru,2015,PER,30457598.0,290642734598.0,75.11,3.394,24.89,24.89,9247.921,0.969,49.204,1.615,3.089,16.245,24.994,0.139,0.003
Peru,2016,PER,30866497.0,302131843581.0,76.44,3.409,23.56,23.56,9684.865,0.989,52.698,1.707,3.213,17.089,27.861,0.149,0.003
Peru,2017,PER,31324639.0,309742529723.0,72.376,2.918,27.624,27.624,9691.741,0.98,54.726,1.747,2.807,14.458,33.123,0.152,0.003
Peru,2018,PER,31897590.0,322061010919.0,71.753,2.512,28.247,28.247,9982.715,0.989,56.014,1.756,2.503,14.95,33.898,0.152,0.004
Peru,2019,PER,32449302.0,329252610797.0,71.949,2.549,28.051,28.051,10064.474,0.992,58.668,1.808,2.572,15.678,35.457,0.158,0.004
Peru,2020,PER,32838577.0,292988745490.0,68.887,2.103,31.113,31.113,8766.572,0.983,47.237,1.438,1.883,13.172,29.235,0.134,0.004
Peru,2021,PER,33155883.0,332691638600.0,71.392,2.419,28.608,28.608,9877.367,0.984,59.962,1.808,2.649,17.375,34.533,0.163,0.004
Peru,2022,PER,33475436.0,341677633395.0,73.845,2.516,26.155,26.155,10099.025,0.989,64.785,1.935,2.804,19.81,36.218,0.173,0.004
Philippines,1990,PHL,62854668.0,227937191062.0,81.237,7.766,18.763,18.763,2982.894,0.823,40.774,0.649,3.162,0.0,34.958,0.179,0.005
Philippines,1991,PHL,64382249.0,228436344826.0,82.555,9.671,17.445,17.445,2863.199,0.807,42.874,0.666,3.69,0.0,36.321,0.185,0.006
Philippines,1992,PHL,65926130.0,230909837938.0,84.847,7.915,15.153,15.153,3004.926,0.858,47.772,0.725,3.869,0.0,41.161,0.212,0.006
Philippines,1993,PHL,67530621.0,237664033762.0,85.464,8.02,14.536,14.536,3216.592,0.914,48.342,0.716,3.811,0.0,41.282,0.212,0.006
Philippines,1994,PHL,69019297.0,250065486564.0,84.131,7.832,15.869,15.869,3278.71,0.905,53.479,0.775,3.763,0.011,45.793,0.233,0.006
Philippines,1995,PHL,70546245.0,263742284726.0,85.92,7.379,14.08,14.08,3663.711,0.98,59.22,0.839,4.25,0.015,50.699,0.252,0.006
Philippines,1996,PHL,72190237.0,281422828353.0,85.613,9.278,14.387,14.387,3837.642,0.984,60.437,0.837,5.452,0.018,49.999,0.249,0.006
Philippines,1997,PHL,73908813.0,298360005981.0,86.982,10.505,13.018,13.018,4089.382,1.013,69.147,0.936,6.338,0.011,56.98,0.284,0.006
Philippines,1998,PHL,75791031.0,299105469124.0,86.104,11.444,13.896,13.896,3959.139,1.003,67.379,0.889,6.405,0.018,55.883,0.277,0.006
Philippines,1999,PHL,77753256.0,310804334612.0,82.113,12.838,17.887,17.887,3925.195,0.982,67.295,0.865,11.42,0.015,50.956,0.271,0.006
Philippines,2000,PHL,79625401.0,327247671365.0,81.271,17.367,18.729,18.729,3864.514,0.94,71.467,0.898,15.848,0.018,50.969,0.28,0.006
Philippines,2001,PHL,81401488.0,339580401272.0,82.743,17.322,17.257,17.257,3695.904,0.886,69.799,0.857,16.184,0.26,50.054,0.272,0.006
Philippines,2002,PHL,83068889.0,354896572700.0,83.152,16.153,16.848,16.848,3638.974,0.852,69.492,0.837,14.103,3.265,47.038,0.265,0.006
Philippines,2003,PHL,84731836.0,375676507230.0,83.388,15.944,16.612,16.612,3680.832,0.83,69.501,0.82,14.678,4.976,45.023,0.251,0.006
Philippines,2004,PHL,86394510.0,404092179609.0,82.762,16.395,17.238,17.238,3695.391,0.79,71.999,0.833,15.957,4.76,46.496,0.252,0.006
Philippines,2005,PHL,88015959.0,426864086040.0,83.347,19.228,16.653,16.653,3628.22,0.748,72.334,0.822,18.631,6.302,41.971,0.244,0.006
Philippines,2006,PHL,89508992.0,452834616353.0,80.682,19.044,19.318,19.318,3410.94,0.674,65.646,0.733,17.51,5.21,38.648,0.215,0.006
Philippines,2007,PHL,91075180.0,486739179739.0,82.659,19.62,17.341,17.341,3478.436,0.651,70.01,0.769,21.536,7.078,36.638,0.222,0.006
Philippines,2008,PHL,92699091.0,511142140299.0,81.648,22.37,18.352,18.352,3533.459,0.641,76.605,0.826,25.106,7.449,39.234,0.239,0.006
Philippines,2009,PHL,94384256.0,521163648845.0,82.083,21.104,17.917,17.917,3511.202,0.636,75.581,0.801,23.963,7.504,38.652,0.24,0.007
Philippines,2010,PHL,96337127.0,565514808274.0,84.333,23.752,15.667,15.667,3539.975,0.603,82.246,0.854,27.769,7.068,41.597,0.247,0.007
Philippines,2011,PHL,98248614.0,590943092007.0,83.126,25.604,16.874,16.874,3540.375,0.589,82.98,0.845,30.519,7.629,38.983,0.241,0.007
Philippines,2012,PHL,100175511.0,631700459807.0,82.823,25.886,17.177,17.177,3592.559,0.57,87.476,0.873,31.933,7.314,41.434,0.25,0.007
Philippines,2013,PHL,102076334.0,674346563689.0,84.507,29.912,15.493,15.493,3778.861,0.572,94.825,0.929,39.509,6.738,41.319,0.269,0.007
Philippines,2014,PHL,103767127.0,717154029846.0,85.196,30.22,14.804,14.804,3909.477,0.566,100.074,0.964,42.036,7.086,43.212,0.282,0.007
Philippines,2015,PHL,105312988.0,762678999551.0,85.625,30.095,14.375,14.375,4220.296,0.583,111.046,1.054,45.82,6.661,49.862,0.314,0.007
Philippines,2016,PHL,106735721.0,817202925336.0,86.202,31.068,13.798,13.798,4547.887,0.594,120.216,1.126,50.684,7.632,53.546,0.34,0.007
Philippines,2017,PHL,108119691.0,873843247356.0,86.839,33.553,13.161,13.161,4925.253,0.609,133.576,1.235,60.931,7.529,55.787,0.371,0.007
Philippines,2018,PHL,109465284.0,929253628653.0,87.169,34.283,12.831,12.831,5028.468,0.592,139.857,1.278,64.171,8.405,57.4,0.381,0.007
Philippines,2019,PHL,110804685.0,986114678778.0,88.026,35.621,11.974,11.974,5109.184,0.574,142.601,1.287,68.894,8.464,55.411,0.385,0.007
Philippines,2020,PHL,112081270.0,892256290776.0,87.173,39.344,12.827,12.827,4583.8,0.576,131.457,1.173,69.305,7.676,46.295,0.374,0.007
Philippines,2021,PHL,113100947.0,943141651518.0,87.052,40.01,12.948,12.948,4823.633,0.578,140.27,1.24,74.705,6.581,49.391,0.38,0.007
Philippines,2022,PHL,113964343.0,1014811024029.0,86.968,38.553,13.032,13.032,5010.157,0.563,150.963,1.325,75.346,6.097,59.36,0.402,0.008
Poland,1990,POL,38055448.0,310673160937.0,99.661,75.389,0.339,0.339,31804.375,3.896,376.342,9.889,302.284,18.722,39.909,1.656,0.009
Poland,1991,POL,38152947.0,291288814472.0,99.644,76.32,0.356,0.356,31037.289,4.065,373.366,9.786,303.094,17.129,40.318,1.609,0.009
Poland,1992,POL,38233636.0,301270050123.0,99.6,77.16,0.4,0.4,29617.811,3.759,364.283,9.528,293.86,16.611,41.081,1.618,0.009
Poland,1993,POL,38294882.0,315272045792.0,99.618,76.308,0.382,0.382,29556.105,3.59,364.958,9.53,293.178,16.836,42.687,1.604,0.01
Poland,1994,POL,38344312.0,334402893305.0,99.541,74.265,0.459,0.459,28248.781,3.239,359.991,9.388,283.683,18.124,45.428,1.567,0.01
Poland,1995,POL,38364668.0,360934041475.0,99.508,73.789,0.492,0.492,28899.574,3.072,362.483,9.448,282.565,19.091,46.431,1.541,0.01
Poland,1996,POL,38359164.0,386314591617.0,99.503,71.945,0.497,0.497,30343.461,3.013,377.119,9.831,293.186,19.81,50.641,1.556,0.01
Poland,1997,POL,38348307.0,414942244343.0,99.481,70.905,0.519,0.519,30054.537,2.778,367.199,9.575,277.516,21.004,53.636,1.506,0.01
Poland,1998,POL,38326431.0,437955026714.0,99.356,66.692,0.644,0.644,28810.391,2.521,338.98,8.845,251.777,20.625,52.514,1.395,0.01
Poland,1999,POL,38287717.0,462542429541.0,99.39,65.252,0.61,0.61,28278.568,2.341,329.204,8.598,239.663,20.428,54.681,1.325,0.011
Poland,2000,POL,38258077.0,488207682001.0,99.356,64.31,0.644,0.644,26596.332,2.084,317.306,8.294,228.827,21.839,52.421,1.244,0.011
Poland,2001,POL,38247359.0,499086644170.0,99.223,64.0,0.777,0.777,26418.986,2.025,313.267,8.191,226.152,22.636,52.183,1.219,0.011
Poland,2002,POL,38229407.0,514089670231.0,99.225,63.472,0.775,0.775,26146.867,1.944,305.852,8.0,219.897,22.423,51.404,1.164,0.011
Poland,2003,POL,38203527.0,537330337680.0,99.358,63.151,0.642,0.642,27070.973,1.925,318.733,8.343,226.406,24.834,54.731,1.153,0.011
Poland,2004,POL,38167568.0,570430122148.0,99.151,60.888,0.849,0.849,27280.193,1.825,323.621,8.479,226.424,26.565,58.002,1.131,0.011
Poland,2005,POL,38124377.0,595958527688.0,98.912,60.393,1.088,1.088,27854.531,1.782,322.577,8.461,222.638,27.404,59.595,1.09,0.011
Poland,2006,POL,38071169.0,638713864539.0,98.797,60.152,1.203,1.203,29165.352,1.738,336.387,8.836,232.308,27.634,62.093,1.1,0.012
Poland,2007,POL,38020420.0,690249985288.0,98.485,58.938,1.515,1.515,29053.967,1.6,335.735,8.83,227.707,27.914,65.011,1.066,0.012
Poland,2008,POL,37995902.0,726319216200.0,97.846,57.15,2.154,2.154,29593.398,1.548,329.428,8.67,220.472,28.135,66.173,1.028,0.012
Poland,2009,POL,38002153.0,760579624624.0,97.077,55.602,2.923,2.923,28556.041,1.427,315.886,8.312,209.074,27.274,66.945,1.002,0.012
Poland,2010,POL,38095356.0,795619859853.0,96.621,55.407,3.379,3.379,30377.729,1.455,334.028,8.768,220.927,29.135,69.973,1.003,0.012
Poland,2011,POL,38208644.0,843236863910.0,96.041,55.047,3.959,3.959,30429.385,1.379,333.406,8.726,218.379,29.325,69.599,0.967,0.012
Poland,2012,POL,38247867.0,856266755052.0,94.87,52.907,5.13,5.13,29489.93,1.317,325.778,8.518,214.04,30.559,66.312,0.932,0.012
Poland,2013,POL,38259267.0,863601156195.0,94.948,54.973,5.052,5.052,29569.779,1.31,321.757,8.41,214.314,30.808,61.681,0.912,0.013
Poland,2014,POL,38265113.0,896737189458.0,94.078,52.899,5.922,5.922,28468.607,1.215,309.415,8.086,202.997,29.468,61.381,0.872,0.013
Poland,2015,POL,38266314.0,936043804062.0,93.613,51.445,6.387,6.387,28824.648,1.178,312.549,8.168,201.647,30.634,64.794,0.883,0.013
Poland,2016,POL,38263260.0,963689941627.0,94.122,50.177,5.878,5.878,30061.346,1.194,323.3,8.449,202.099,32.42,72.897,0.913,0.013
Poland,2017,POL,38254964.0,1013223736654.0,94.076,48.039,5.924,5.924,31585.154,1.193,336.505,8.796,203.504,34.13,82.452,0.935,0.013
Poland,2018,POL,38241070.0,1073462064151.0,94.379,47.502,5.621,5.621,31957.33,1.138,335.719,8.779,198.673,34.274,85.491,0.914,0.013
Poland,2019,POL,38225884.0,1121231497071.0,93.29,43.592,6.71,6.71,31059.262,1.059,317.444,8.304,177.753,35.495,87.278,0.856,0.013
Poland,2020,POL,38171005.0,1098581305284.0,92.337,42.13,7.663,7.663,29845.539,1.037,302.102,7.914,164.196,36.731,84.235,0.859,0.013
Poland,2021,POL,38040303.0,1173809548862.0,92.401,43.346,7.599,7.599,32196.334,1.043,330.694,8.693,184.114,39.734,89.709,0.897,0.014
Poland,2022,POL,38385734.0,1231021338216.0,90.63,41.937,9.37,9.37,30919.512,0.964,314.892,8.203,172.493,34.294,90.97,0.839,0.014
Portugal,1990,PRT,9989526.0,171225929203.0,86.264,16.482,13.736,13.736,20286.498,1.184,45.311,4.536,10.984,1.0,29.564,0.199,0.001
Portugal,1991,PRT,9969181.0,177606537211.0,86.752,16.62,13.248,13.248,21113.816,1.185,46.879,4.702,11.585,0.938,30.656,0.202,0.001
Portugal,1992,PRT,9960345.0,183951331948.0,92.661,16.436,7.339,7.339,21550.443,1.167,50.957,5.116,11.872,0.583,34.734,0.226,0.001
Portugal,1993,PRT,9972341.0,183378088561.0,87.839,17.509,12.161,12.161,22072.75,1.2,49.469,4.961,12.527,0.545,32.544,0.217,0.001
Portugal,1994,PRT,9998487.0,186788072120.0,85.666,17.484,14.334,14.334,22995.904,1.231,50.243,5.025,13.179,0.433,32.446,0.219,0.001
Portugal,1995,PRT,10031756.0,191728089193.0,89.132,20.089,10.868,10.868,24403.65,1.277,54.503,5.433,14.585,0.775,34.592,0.232,0.001
Portugal,1996,PRT,10067655.0,199215852007.0,82.29,18.261,17.71,17.71,25066.492,1.267,51.8,5.145,13.54,0.915,32.912,0.214,0.001
Portugal,1997,PRT,10110548.0,208848444082.0,84.286,16.33,15.714,15.714,25357.215,1.228,54.669,5.407,13.722,1.129,35.048,0.224,0.001
Portugal,1998,PRT,10159524.0,219709918106.0,85.678,14.963,14.322,14.322,27510.383,1.272,59.211,5.828,12.297,2.445,39.703,0.244,0.001
Portugal,1999,PRT,10214877.0,229149917332.0,91.381,15.177,8.619,8.619,27907.893,1.244,66.878,6.547,14.898,6.448,40.49,0.269,0.001
Portugal,2000,PRT,10283196.0,238756377443.0,87.591,14.79,12.409,12.409,28593.107,1.232,65.504,6.37,14.853,5.717,39.902,0.257,0.001
Portugal,2001,PRT,10354329.0,244348167969.0,85.142,12.464,14.858,14.858,28855.318,1.223,65.187,6.296,12.702,6.27,41.266,0.254,0.001
Portugal,2002,PRT,10413045.0,247190712485.0,90.767,13.781,9.233,9.233,28511.492,1.201,69.583,6.682,13.709,7.35,43.318,0.265,0.001
Portugal,2003,PRT,10454246.0,245847246169.0,83.843,12.892,16.157,16.157,29191.654,1.241,64.482,6.168,12.973,7.315,39.266,0.233,0.001
Portugal,2004,PRT,10481386.0,251279602163.0,88.525,12.988,11.475,11.475,28503.047,1.189,67.302,6.421,13.079,9.107,39.741,0.235,0.001
Portugal,2005,PRT,10502993.0,254196923131.0,92.299,13.061,7.701,7.701,28397.916,1.173,69.64,6.63,13.061,9.582,41.481,0.235,0.001
Portugal,2006,PRT,10524123.0,259159946424.0,85.192,13.092,14.808,14.808,28113.924,1.142,64.856,6.163,13.065,9.071,37.34,0.212,0.001
Portugal,2007,PRT,10546822.0,266663287450.0,84.565,11.332,15.435,15.435,28206.701,1.116,62.38,5.915,11.43,9.742,35.579,0.198,0.001
Portugal,2008,PRT,10564086.0,268239264717.0,85.447,10.329,14.553,14.553,27025.984,1.064,60.01,5.681,9.833,10.449,34.273,0.187,0.001
Portugal,2009,PRT,10576265.0,261270596745.0,81.867,11.635,18.133,18.133,27252.889,1.103,57.147,5.403,10.735,9.701,32.181,0.181,0.001
Portugal,2010,PRT,10578659.0,267277408809.0,73.598,6.395,26.402,26.402,28746.99,1.138,52.89,5.0,6.424,10.409,31.346,0.159,0.001
Portugal,2011,PRT,10557050.0,263425010810.0,76.34,9.024,23.66,23.66,27453.758,1.1,51.784,4.905,8.632,10.526,28.457,0.15,0.001
Portugal,2012,PRT,10513155.0,252737143203.0,79.035,12.937,20.965,20.965,25155.795,1.046,49.932,4.749,11.135,9.103,25.601,0.143,0.001
Portugal,2013,PRT,10458287.0,250405237435.0,71.798,10.807,28.202,28.202,27696.83,1.157,48.146,4.604,10.191,8.119,24.973,0.136,0.001
Portugal,2014,PRT,10406203.0,252388910611.0,70.239,10.856,29.761,29.761,28038.432,1.156,47.942,4.607,10.316,7.661,24.989,0.135,0.001
Portugal,2015,PRT,10370264.0,256911888409.0,76.315,13.255,23.685,23.685,27918.504,1.127,52.233,5.037,12.563,9.103,25.623,0.148,0.001
Portugal,2016,PRT,10346377.0,262100101273.0,71.732,10.853,28.268,28.268,29949.295,1.182,50.311,4.863,10.82,9.684,25.592,0.142,0.001
Portugal,2017,PRT,10330838.0,271290329012.0,79.394,12.642,20.606,20.606,29221.047,1.113,55.165,5.34,12.394,12.318,25.93,0.153,0.001
Portugal,2018,PRT,10325355.0,279020275961.0,73.8,10.56,26.2,26.2,29450.785,1.09,51.34,4.972,10.376,11.242,25.501,0.14,0.001
Portugal,2019,PRT,10343218.0,286505655767.0,74.634,5.021,25.366,25.366,28333.217,1.023,47.583,4.6,5.026,12.125,26.18,0.128,0.001
Portugal,2020,PRT,10370519.0,262724232089.0,69.365,2.521,30.635,30.635,25577.088,1.01,41.738,4.025,2.417,12.012,23.175,0.119,0.001
Portugal,2021,PRT,10390957.0,277181288542.0,67.803,0.868,32.197,32.197,25646.334,0.961,40.3,3.878,1.038,11.576,23.781,0.109,0.001
Portugal,2022,PRT,10417074.0,295712910456.0,71.247,0.031,28.753,28.753,25206.664,0.888,40.722,3.909,0.245,11.357,24.878,0.109,0.001
Qatar,1990,QAT,440184.0,5221963495.0,100.0,0.0,0.0,0.0,179101.609,15.097,11.428,25.962,0.0,8.9,2.4,0.05,0.0
Qatar,1991,QAT,454860.0,5733970758.0,100.0,0.0,0.0,0.0,199650.047,15.838,17.414,38.285,0.0,14.378,2.785,0.075,0.0
Qatar,1992,QAT,469657.0,7176897674.0,100.0,0.0,0.0,0.0,307229.719,20.105,26.816,57.097,0.0,22.054,4.503,0.119,0.0
Qatar,1993,QAT,484553.0,7997299870.0,100.0,0.0,0.0,0.0,318559.688,19.301,30.721,63.4,0.0,25.912,4.551,0.135,0.0
Qatar,1994,QAT,499469.0,9138716419.0,100.0,0.0,0.0,0.0,313668.375,17.143,32.375,64.819,0.0,25.915,4.199,0.141,0.0
Qatar,1995,QAT,514334.0,10472257097.0,100.0,0.0,0.0,0.0,303592.562,14.911,33.17,64.491,0.0,25.915,5.192,0.141,0.0
Qatar,1996,QAT,529024.0,12098817027.0,100.0,0.0,0.0,0.0,217682.234,9.518,34.472,65.162,0.0,26.297,5.097,0.142,0.0
Qatar,1997,QAT,550511.0,17467653871.0,100.0,0.0,0.0,0.0,228679.562,7.207,42.232,76.715,0.0,28.096,8.42,0.173,0.0
Qatar,1998,QAT,580543.0,21692788085.0,100.0,0.0,0.0,0.0,233498.297,6.249,36.96,63.665,0.0,20.02,11.314,0.152,0.0
Qatar,1999,QAT,612510.0,25157531177.0,100.0,0.0,0.0,0.0,246359.906,5.998,36.325,59.305,0.0,22.383,7.973,0.146,0.0
Qatar,2000,QAT,644993.0,30159719266.0,100.0,0.0,0.0,0.0,209063.484,4.471,40.406,62.646,0.0,24.286,9.258,0.158,0.0
Qatar,2001,QAT,677934.0,34920337897.0,100.0,0.0,0.0,0.0,191210.297,3.712,45.914,67.727,0.0,24.61,15.559,0.179,0.0
Qatar,2002,QAT,711215.0,41661485450.0,100.0,0.0,0.0,0.0,227637.844,3.886,45.175,63.518,0.0,24.992,14.638,0.172,0.0
Qatar,2003,QAT,744690.0,47126236240.0,100.0,0.0,0.0,0.0,219715.359,3.472,46.631,62.618,0.0,26.791,13.425,0.169,0.0
Qatar,2004,QAT,773341.0,63193934807.0,100.0,0.0,0.0,0.0,255475.859,3.126,47.44,61.344,0.0,32.837,8.801,0.166,0.0
Qatar,2005,QAT,825419.0,76893678098.0,100.0,0.0,0.0,0.0,270980.625,2.909,47.682,57.767,0.0,31.815,10.853,0.161,0.0
Qatar,2006,QAT,972841.0,103895902583.0,100.0,0.0,0.0,0.0,252214.672,2.362,59.753,61.421,0.0,36.087,18.672,0.195,0.0
Qatar,2007,QAT,1208601.0,127834802409.0,100.0,0.0,0.0,0.0,231557.078,2.189,59.53,49.255,0.0,41.467,12.486,0.189,0.0
Qatar,2008,QAT,1426942.0,156781224399.0,100.0,0.0,0.0,0.0,202220.734,1.841,61.871,43.359,0.0,41.564,14.414,0.193,0.0
Qatar,2009,QAT,1586052.0,186164264424.0,100.0,0.0,0.0,0.0,181811.375,1.549,65.305,41.175,0.0,44.73,14.766,0.207,0.0
Qatar,2010,QAT,1709238.0,238648100494.0,100.0,0.0,0.0,0.0,196225.344,1.405,73.651,43.09,0.0,53.395,15.22,0.221,0.001
Qatar,2011,QAT,1810960.0,296148824653.0,99.992,0.0,0.008,0.008,217097.234,1.328,81.809,45.175,0.0,66.681,10.146,0.237,0.001
Qatar,2012,QAT,1907122.0,310156648715.0,99.993,0.012,0.007,0.007,235144.422,1.446,93.738,49.152,0.0,81.667,7.449,0.268,0.001
Qatar,2013,QAT,2032650.0,327388964338.0,99.949,0.016,0.051,0.051,237978.625,1.478,91.433,44.982,0.0,84.704,3.045,0.259,0.001
Qatar,2014,QAT,2218378.0,344851898869.0,99.935,0.093,0.065,0.065,233130.469,1.5,91.642,41.31,0.0,82.502,4.694,0.258,0.001
Qatar,2015,QAT,2427340.0,361242719905.0,99.935,0.048,0.065,0.065,245295.047,1.648,93.31,38.441,0.0,83.704,4.873,0.264,0.001
Qatar,2016,QAT,2599382.0,372311173588.0,99.931,0.051,0.069,0.069,225636.406,1.575,91.378,35.154,0.0,80.794,6.211,0.258,0.001
Qatar,2017,QAT,2706716.0,366733973367.0,99.925,0.058,0.075,0.075,208396.75,1.538,105.657,39.035,0.0,87.083,14.274,0.294,0.001
Qatar,2018,QAT,2761144.0,371263146890.0,99.923,0.081,0.077,0.077,207650.469,1.544,102.621,37.166,0.0,87.148,11.384,0.279,0.001
Qatar,2019,QAT,2797927.0,373817411294.0,99.934,0.07,0.066,0.066,209158.016,1.565,101.43,36.252,0.0,87.434,10.578,0.273,0.001
Qatar,2020,QAT,2803375.0,360517012801.0,99.914,0.015,0.086,0.086,183122.625,1.424,101.329,36.145,0.0,86.822,11.095,0.288,0.001
Qatar,2021,QAT,2814988.0,366245595916.0,99.919,0.005,0.081,0.081,192920.656,1.483,104.386,37.082,0.0,90.38,10.394,0.283,0.001
Qatar,2022,QAT,2892466.0,381778107010.0,99.808,0.02,0.192,0.192,195336.344,1.48,109.594,37.89,0.003,88.571,17.225,0.292,0.001
Romania,1990,ROU,22939530.0,127957829968.0,95.676,19.921,4.324,4.324,32050.145,5.746,176.535,7.696,54.862,70.456,43.889,0.777,0.003
Romania,1991,ROU,22947416.0,114884267222.0,93.483,19.605,6.517,6.517,27211.963,5.435,142.258,6.199,42.963,57.281,36.511,0.613,0.003
Romania,1992,ROU,22912389.0,109843021990.0,94.074,21.881,5.926,5.926,24033.893,5.013,132.003,5.761,45.194,45.767,36.013,0.586,0.004
Romania,1993,ROU,22842257.0,115101791639.0,93.344,22.277,6.656,6.656,23431.217,4.65,122.709,5.372,40.523,43.571,33.76,0.539,0.004
Romania,1994,ROU,22756247.0,123373706511.0,92.788,23.66,7.212,7.212,22185.154,4.092,120.868,5.311,40.997,42.39,32.704,0.526,0.004
Romania,1995,ROU,22657722.0,136457737663.0,91.597,22.267,8.403,8.403,24486.252,4.066,125.675,5.547,42.23,44.039,34.15,0.534,0.004
Romania,1996,ROU,22541915.0,146513857110.0,91.319,22.386,7.979,8.681,24461.168,3.763,129.117,5.728,41.873,43.587,38.347,0.533,0.004
Romania,1997,ROU,22411511.0,145416621981.0,87.752,21.463,9.362,12.248,23350.738,3.599,118.115,5.27,37.198,35.89,39.969,0.484,0.004
Romania,1998,ROU,22284901.0,144240925408.0,85.853,19.791,11.044,14.147,21487.428,3.32,104.783,4.702,31.524,33.487,34.242,0.431,0.004
Romania,1999,ROU,22166156.0,148247538550.0,84.376,19.576,12.167,15.624,19000.631,2.841,88.899,4.011,26.093,30.364,27.475,0.358,0.004
Romania,2000,ROU,22046264.0,157839292272.0,86.533,20.495,9.836,13.467,19065.902,2.663,93.206,4.228,29.552,30.804,28.166,0.365,0.004
Romania,2001,ROU,21919916.0,173763436827.0,86.672,20.953,9.765,13.328,19393.555,2.446,98.928,4.513,31.919,29.556,32.908,0.385,0.004
Romania,2002,ROU,21770020.0,190219311781.0,86.515,21.746,10.037,13.485,20271.309,2.32,99.069,4.551,32.966,30.758,30.783,0.377,0.004
Romania,2003,ROU,21593448.0,204513401651.0,88.714,24.307,8.239,11.286,20434.184,2.158,103.707,4.803,35.896,33.636,29.4,0.375,0.004
Romania,2004,ROU,21403215.0,228570981481.0,86.889,22.986,9.814,13.111,21456.91,2.009,103.233,4.823,35.875,31.856,30.308,0.361,0.004
Romania,2005,ROU,21213395.0,244044803180.0,84.828,21.898,11.901,15.172,21705.584,1.887,101.337,4.777,35.572,30.46,29.807,0.342,0.004
Romania,2006,ROU,21035732.0,274969703969.0,86.178,24.401,10.578,13.822,22229.311,1.701,104.29,4.958,38.262,31.31,28.353,0.341,0.004
Romania,2007,ROU,20870714.0,304650701380.0,85.81,25.499,9.612,14.19,21609.418,1.48,108.497,5.199,42.116,31.249,28.304,0.344,0.004
Romania,2008,ROU,20718745.0,339689310169.0,83.045,24.628,10.317,16.955,21709.68,1.324,106.997,5.164,40.69,31.756,27.638,0.334,0.004
Romania,2009,ROU,20576922.0,326954238767.0,81.447,22.53,10.621,18.553,19056.42,1.199,87.806,4.267,32.365,25.559,24.691,0.279,0.004
Romania,2010,ROU,20432575.0,335489566640.0,78.453,20.877,13.83,21.547,19401.561,1.182,84.488,4.135,29.403,26.805,23.252,0.254,0.004
